tag,count,zh_name,confidence,note
rolling_suitcase,1342,rollingsuitcase,low,"自动拆词；需校对未知片段: rolling, suitcase"
pink_border,1341,粉色边框,medium,自动拆词组合，建议校对语序
detective,1341,detective,low,自动拆词；需校对未知片段: detective
painterly,1340,painterly,low,自动拆词；需校对未知片段: painterly
multicolored_kimono,1338,多色和服,medium,自动拆词组合，建议校对语序
drawing_sword,1338,drawing剑,medium,自动拆词；需校对未知片段: drawing
star_tattoo,1337,星星纹身,medium,自动拆词组合，建议校对语序
pixiv_logo,1337,pixiv标志,medium,自动拆词；需校对未知片段: pixiv
vampire_costume,1337,vampire服装,medium,自动拆词；需校对未知片段: vampire
kurokote,1333,kurokote,low,自动拆词；需校对未知片段: kurokote
orange_skin,1333,橙色皮肤,medium,自动拆词组合，建议校对语序
brown_leotard,1332,棕色连体衣,medium,自动拆词组合，建议校对语序
pink_ascot,1331,粉色领巾,medium,自动拆词组合，建议校对语序
breast_cutout,1331,乳房开洞,medium,自动拆词组合，建议校对语序
two-tone_leotard,1330,两个tone连体衣,medium,自动拆词；需校对未知片段: tone
eye_trail,1330,眼trail,medium,自动拆词；需校对未知片段: trail
holding_violin,1329,拿着violin,medium,自动拆词；需校对未知片段: violin
stole,1329,stole,low,自动拆词；需校对未知片段: stole
cetacean_tail,1328,cetacean尾巴,medium,自动拆词；需校对未知片段: cetacean
holding_envelope,1326,拿着envelope,medium,自动拆词；需校对未知片段: envelope
deer_antlers,1326,鹿鹿角,medium,自动拆词组合，建议校对语序
sparkle_print,1325,sparkle印花,medium,自动拆词；需校对未知片段: sparkle
frog_print,1324,frog印花,medium,自动拆词；需校对未知片段: frog
yellow_butterfly,1323,黄色蝴蝶,medium,自动拆词组合，建议校对语序
glowing_hair,1323,发光头发,medium,自动拆词组合，建议校对语序
battery_indicator,1323,batteryindicator,low,"自动拆词；需校对未知片段: battery, indicator"
pink_camisole,1321,粉色吊带背心,medium,自动拆词组合，建议校对语序
androgyne_symbol,1321,androgyne符号,medium,自动拆词；需校对未知片段: androgyne
smokestack_hair_ornament,1321,smokestack头发饰品,medium,自动拆词；需校对未知片段: smokestack
lapel_pin,1318,lapelpin,low,"自动拆词；需校对未知片段: lapel, pin"
crocodilian_tail,1318,crocodilian尾巴,medium,自动拆词；需校对未知片段: crocodilian
looking_outside,1317,看着outside,medium,自动拆词；需校对未知片段: outside
long_tail,1317,长尾巴,medium,自动拆词组合，建议校对语序
just_the_tip,1316,justtip,low,"自动拆词；需校对未知片段: just, tip"
blue_brooch,1316,蓝色胸针,medium,自动拆词组合，建议校对语序
candy_wrapper,1315,candywrapper,low,"自动拆词；需校对未知片段: candy, wrapper"
outstretched_leg,1314,outstretched腿,medium,自动拆词；需校对未知片段: outstretched
santa_gloves,1314,santa手套,medium,自动拆词；需校对未知片段: santa
kodona,1313,kodona,low,自动拆词；需校对未知片段: kodona
pearl_earrings,1310,pearl耳环,medium,自动拆词；需校对未知片段: pearl
blue_border,1308,蓝色边框,medium,自动拆词组合，建议校对语序
glowing_horns,1308,发光角,medium,自动拆词组合，建议校对语序
boobplate,1307,boobplate,low,自动拆词；需校对未知片段: boobplate
sperm_cell,1307,spermcell,low,"自动拆词；需校对未知片段: sperm, cell"
instagram_logo,1305,instagram标志,medium,自动拆词；需校对未知片段: instagram
heart_collar,1303,心形衣领,medium,自动拆词组合，建议校对语序
arm_armor,1300,手臂盔甲,medium,自动拆词组合，建议校对语序
puffy_cheeks,1300,puffycheeks,low,"自动拆词；需校对未知片段: puffy, cheeks"
red_tail,1299,红色尾巴,medium,自动拆词组合，建议校对语序
excalibur_morgan_(fate),1299,excaliburmorgan（fate）,low,"自动拆词；需校对未知片段: excalibur, morgan"
purple_socks,1298,紫色袜子,medium,自动拆词组合，建议校对语序
white_mask,1298,白色面具,medium,自动拆词组合，建议校对语序
fourth_east_high_school_uniform,1297,fourtheasthigh学校制服,low,"自动拆词；需校对未知片段: fourth, east, high"
holding_legs,1296,拿着腿,medium,自动拆词组合，建议校对语序
dialogue_box,1293,dialogue盒子,medium,自动拆词；需校对未知片段: dialogue
surrounded_by_penises,1293,surrounded被penises,low,"自动拆词；需校对未知片段: surrounded, penises"
pouring_onto_self,1292,pouringonto自己,low,"自动拆词；需校对未知片段: pouring, onto"
egg_hair_ornament,1292,egg头发饰品,medium,自动拆词；需校对未知片段: egg
haniwa_(statue),1290,haniwa（statue）,low,自动拆词；需校对未知片段: haniwa
kamiyama_high_school_uniform_(hyouka),1290,kamiyamahigh学校制服（hyouka）,low,"自动拆词；需校对未知片段: kamiyama, high"
art_tools_in_frame,1289,arttools在框,low,"自动拆词；需校对未知片段: art, tools"
baggy_clothes,1287,baggy服装,medium,自动拆词；需校对未知片段: baggy
bad_food,1286,bad食物,medium,自动拆词；需校对未知片段: bad
bo_staff,1285,长棍杖,medium,自动拆词组合，建议校对语序
yellow_cape,1284,黄色披肩,medium,自动拆词组合，建议校对语序
sidewalk,1284,sidewalk,low,自动拆词；需校对未知片段: sidewalk
tail_ring,1283,尾巴泳圈,medium,自动拆词组合，建议校对语序
implied_yaoi,1283,暗示yaoi,medium,自动拆词；需校对未知片段: yaoi
washing_machine,1281,washingmachine,low,"自动拆词；需校对未知片段: washing, machine"
holding_bucket,1279,拿着bucket,medium,自动拆词；需校对未知片段: bucket
analog_clock,1278,analog时钟,medium,自动拆词；需校对未知片段: analog
mecha_focus,1278,mecha特写,medium,自动拆词；需校对未知片段: mecha
eyelid_pull,1278,eyelid拉,medium,自动拆词；需校对未知片段: eyelid
bar_stool,1276,bar凳子,medium,自动拆词；需校对未知片段: bar
lace_gloves,1275,蕾丝手套,medium,自动拆词组合，建议校对语序
side_drill,1275,侧边drill,medium,自动拆词；需校对未知片段: drill
cropped_arms,1275,短款手臂,medium,自动拆词组合，建议校对语序
blue_tail,1274,蓝色尾巴,medium,自动拆词组合，建议校对语序
sideburns_stubble,1274,sideburns胡茬,medium,自动拆词；需校对未知片段: sideburns
tube_dress,1274,筒状连衣裙,medium,自动拆词组合，建议校对语序
blue_sports_bra,1274,蓝色运动bra,medium,自动拆词；需校对未知片段: bra
presenting_foot,1274,presenting脚,medium,自动拆词；需校对未知片段: presenting
naranja_academy_school_uniform,1274,naranja学园学校制服,medium,自动拆词；需校对未知片段: naranja
scar_on_mouth,1273,伤疤在嘴,medium,自动拆词组合，建议校对语序
huge_eyebrows,1273,巨大眉毛,medium,自动拆词组合，建议校对语序
nejiri_hachimaki,1272,nejirihachimaki,low,"自动拆词；需校对未知片段: nejiri, hachimaki"
lord_camelot_(fate),1272,lordcamelot（fate）,low,"自动拆词；需校对未知片段: lord, camelot"
brown_nails,1271,棕色nails,medium,自动拆词；需校对未知片段: nails
manga_cover,1270,manga覆盖,medium,自动拆词；需校对未知片段: manga
hair_wings,1270,头发翅膀,medium,自动拆词组合，建议校对语序
bilingual,1269,bilingual,low,自动拆词；需校对未知片段: bilingual
covering_one_eye,1269,遮住一个眼,medium,自动拆词组合，建议校对语序
thick_eyelashes,1268,厚eyelashes,medium,自动拆词；需校对未知片段: eyelashes
poster_(medium),1267,poster（媒介）,low,自动拆词；需校对未知片段: poster
penises_touching,1267,penisestouching,low,"自动拆词；需校对未知片段: penises, touching"
champion_uniform,1267,champion制服,medium,自动拆词；需校对未知片段: champion
glowing_butterfly,1266,发光蝴蝶,medium,自动拆词组合，建议校对语序
shuujin_academy_school_uniform,1265,shuujin学园学校制服,medium,自动拆词；需校对未知片段: shuujin
thighhighs_over_pantyhose,1264,长筒袜覆在连裤袜,medium,自动拆词组合，建议校对语序
in_water,1264,在水,medium,自动拆词组合，建议校对语序
red_oni,1264,红色oni,medium,自动拆词；需校对未知片段: oni
star_sticker,1263,星星sticker,medium,自动拆词；需校对未知片段: sticker
grey_tail,1262,灰色尾巴,medium,自动拆词组合，建议校对语序
fur_cape,1262,毛皮披肩,medium,自动拆词组合，建议校对语序
flaming_weapon,1261,flaming武器,medium,自动拆词；需校对未知片段: flaming
grey_capelet,1261,灰色小披肩,medium,自动拆词组合，建议校对语序
choppy_bangs,1260,choppy刘海,medium,自动拆词；需校对未知片段: choppy
crayon,1259,crayon,low,自动拆词；需校对未知片段: crayon
stained_panties,1259,染污内裤,medium,自动拆词组合，建议校对语序
aviator_sunglasses,1258,飞行员sunglasses,medium,自动拆词；需校对未知片段: sunglasses
no_tail,1257,无尾巴,medium,自动拆词组合，建议校对语序
pink_tail,1256,粉色尾巴,medium,自动拆词组合，建议校对语序
owl_ears,1256,owl耳朵,medium,自动拆词；需校对未知片段: owl
blue_robe,1254,蓝色长袍,medium,自动拆词组合，建议校对语序
pointy_breasts,1253,pointy乳房,medium,自动拆词；需校对未知片段: pointy
prison_clothes,1252,prison服装,medium,自动拆词；需校对未知片段: prison
aqua_footwear,1249,水色鞋类,medium,自动拆词组合，建议校对语序
jimiko,1249,jimiko,low,自动拆词；需校对未知片段: jimiko
2009,1248,2009,medium,自动拆词组合，建议校对语序
pinstripe_shirt,1247,pinstripe衬衫,medium,自动拆词；需校对未知片段: pinstripe
box_of_chocolates,1246,盒子chocolates,medium,自动拆词；需校对未知片段: chocolates
evangelion_(mecha),1244,evangelion（mecha）,low,自动拆词；需校对未知片段: evangelion
full_beard,1244,full胡子,medium,自动拆词；需校对未知片段: full
zun_(style),1243,zun（style）,low,自动拆词；需校对未知片段: zun
griffin_&_kryuger_military_uniform,1242,griffin&kryugermilitary制服,low,"自动拆词；需校对未知片段: griffin, &, kryuger, military"
bandaid_hair_ornament,1242,创可贴头发饰品,medium,自动拆词组合，建议校对语序
they_had_lots_of_sex_afterwards_(meme),1241,theyhadlots性交afterwards（meme）,low,"自动拆词；需校对未知片段: they, had, lots, afterwards"
pinwheel,1240,pinwheel,low,自动拆词；需校对未知片段: pinwheel
yellow_sky,1239,黄色天空,medium,自动拆词组合，建议校对语序
