tag,count,zh_name,confidence,note
paint_on_clothes,686,paint在服装,medium,自动拆词；需校对未知片段: paint
scar_on_hand,686,伤疤在手,medium,自动拆词组合，建议校对语序
blue_outline,684,蓝色outline,medium,自动拆词；需校对未知片段: outline
green_feathers,684,绿色羽毛,medium,自动拆词组合，建议校对语序
unworn_bikini,684,未穿戴比基尼,medium,自动拆词组合，建议校对语序
pink_sports_bra,683,粉色运动bra,medium,自动拆词；需校对未知片段: bra
tape_on_nipples,683,tape在乳头,medium,自动拆词；需校对未知片段: tape
casting_spell,682,castingspell,low,"自动拆词；需校对未知片段: casting, spell"
adjusting_buruma,682,adjustingburuma,low,"自动拆词；需校对未知片段: adjusting, buruma"
playground,682,playground,low,自动拆词；需校对未知片段: playground
rice_paddy,681,ricepaddy,low,"自动拆词；需校对未知片段: rice, paddy"
noses_touching,681,nosestouching,low,"自动拆词；需校对未知片段: noses, touching"
side-tie_shirt,681,侧边系带衬衫,medium,自动拆词组合，建议校对语序
green_rose,680,绿色rose,medium,自动拆词；需校对未知片段: rose
torn_coat,680,破损外套,medium,自动拆词组合，建议校对语序
beach_mat,680,beachmat,low,"自动拆词；需校对未知片段: beach, mat"
baton_(weapon),679,baton（武器）,low,自动拆词；需校对未知片段: baton
ai_ai_gasa,679,相合伞,high,
rash_guard,679,rashguard,low,"自动拆词；需校对未知片段: rash, guard"
poke_ball_(legends),679,poke球（legends）,medium,自动拆词；需校对未知片段: poke
ankle_bow,678,脚踝蝴蝶结,medium,自动拆词组合，建议校对语序
covering_own_ears,678,遮住自己的耳朵,medium,自动拆词组合，建议校对语序
bridle,678,bridle,low,自动拆词；需校对未知片段: bridle
mtu_virus,678,mtuvirus,low,"自动拆词；需校对未知片段: mtu, virus"
bird_boy,678,鸟男孩,medium,自动拆词组合，建议校对语序
butterfly_tattoo,677,蝴蝶纹身,medium,自动拆词组合，建议校对语序
bandaid_on_head,677,创可贴在头,medium,自动拆词组合，建议校对语序
fur-trimmed_bikini,676,毛皮饰边比基尼,medium,自动拆词组合，建议校对语序
implied_extra_ears,676,暗示extra耳朵,medium,自动拆词；需校对未知片段: extra
amusement_park,676,amusementpark,low,"自动拆词；需校对未知片段: amusement, park"
hat_tassel,676,帽子流苏,medium,自动拆词组合，建议校对语序
crosshatching,675,crosshatching,low,自动拆词；需校对未知片段: crosshatching
hand_over_face,675,手覆在脸,medium,自动拆词组合，建议校对语序
hogtie,675,hogtie,low,自动拆词；需校对未知片段: hogtie
coconut_tree,675,coconut树,medium,自动拆词；需校对未知片段: coconut
argyle_cutout,675,菱格开洞,medium,自动拆词组合，建议校对语序
cross-laced_skirt,675,十字蕾丝边裙子,medium,自动拆词组合，建议校对语序
fruit_on_head,675,fruit在头,medium,自动拆词；需校对未知片段: fruit
fruit_cup,675,fruit杯子,medium,自动拆词；需校对未知片段: fruit
height,675,height,low,自动拆词；需校对未知片段: height
starry_hair,675,starry头发,medium,自动拆词；需校对未知片段: starry
sparkle_hair_ornament,675,sparkle头发饰品,medium,自动拆词；需校对未知片段: sparkle
too_literal,674,tooliteral,low,"自动拆词；需校对未知片段: too, literal"
suspenders_slip,674,suspendersslip,low,"自动拆词；需校对未知片段: suspenders, slip"
cow_costume,673,cow服装,medium,自动拆词；需校对未知片段: cow
fried_rice,673,friedrice,low,"自动拆词；需校对未知片段: fried, rice"
drum_magazine,673,drummagazine,low,"自动拆词；需校对未知片段: drum, magazine"
anti-aircraft_gun,673,antiaircraft枪,low,"自动拆词；需校对未知片段: anti, aircraft"
pregnancy_test,673,pregnancytest,low,"自动拆词；需校对未知片段: pregnancy, test"
penis_shadow,673,阴茎shadow,medium,自动拆词；需校对未知片段: shadow
blood_on_ground,672,血在ground,medium,自动拆词；需校对未知片段: ground
multicolored_leotard,672,多色连体衣,medium,自动拆词组合，建议校对语序
white_garter_belt,672,白色吊袜带腰带,medium,自动拆词组合，建议校对语序
holding_toothbrush,672,拿着toothbrush,medium,自动拆词；需校对未知片段: toothbrush
toga,671,toga,low,自动拆词；需校对未知片段: toga
red_carpet,670,红色carpet,medium,自动拆词；需校对未知片段: carpet
holding_lipstick_tube,670,拿着lipstick筒状,medium,自动拆词；需校对未知片段: lipstick
multi-strapped_bikini_top,670,multistrapped比基尼上装,low,"自动拆词；需校对未知片段: multi, strapped"
mg42,669,mg42,low,自动拆词；需校对未知片段: mg42
nipple-to-nipple,669,乳头乳头,medium,自动拆词组合，建议校对语序
pushing_away,669,pushingaway,low,"自动拆词；需校对未知片段: pushing, away"
spoken_expression,669,spokenexpression,low,"自动拆词；需校对未知片段: spoken, expression"
ainu,669,ainu,low,自动拆词；需校对未知片段: ainu
holding_with_tail,668,拿着尾巴,medium,自动拆词组合，建议校对语序
white_wristband,668,白色wristband,medium,自动拆词；需校对未知片段: wristband
long_ribbon,668,长丝带,medium,自动拆词组合，建议校对语序
shogi,667,shogi,low,自动拆词；需校对未知片段: shogi
green_fire,667,绿色fire,medium,自动拆词；需校对未知片段: fire
facing_down,667,facing变小,medium,自动拆词；需校对未知片段: facing
senbei,666,senbei,low,自动拆词；需校对未知片段: senbei
dawn,666,dawn,low,自动拆词；需校对未知片段: dawn
purple_robe,666,紫色长袍,medium,自动拆词组合，建议校对语序
turtleneck_jacket,666,高领夹克,medium,自动拆词组合，建议校对语序
rice_hat,665,rice帽子,medium,自动拆词；需校对未知片段: rice
bacon,665,bacon,low,自动拆词；需校对未知片段: bacon
washing_hair,665,washing头发,medium,自动拆词；需校对未知片段: washing
dark_clouds,665,深色clouds,medium,自动拆词；需校对未知片段: clouds
forced_smile,664,forcedsmile,low,"自动拆词；需校对未知片段: forced, smile"
shared_earphones,664,共享earphones,medium,自动拆词；需校对未知片段: earphones
banana_peel,664,bananapeel,low,"自动拆词；需校对未知片段: banana, peel"
mole_on_arm,664,痣在手臂,medium,自动拆词组合，建议校对语序
holding_mirror,664,拿着mirror,medium,自动拆词；需校对未知片段: mirror
two-sided_cloak,664,两个双面斗篷,medium,自动拆词组合，建议校对语序
refraction,663,refraction,low,自动拆词；需校对未知片段: refraction
corsage,663,corsage,low,自动拆词；需校对未知片段: corsage
black_outline,662,黑色outline,medium,自动拆词；需校对未知片段: outline
anchor_earrings,662,anchor耳环,medium,自动拆词；需校对未知片段: anchor
wrapped_candy,662,wrappedcandy,low,"自动拆词；需校对未知片段: wrapped, candy"
gingham,661,gingham,low,自动拆词；需校对未知片段: gingham
sweet_lolita,661,sweetlolita,low,"自动拆词；需校对未知片段: sweet, lolita"
asymmetrical_sidelocks,661,asymmetricalsidelocks,low,"自动拆词；需校对未知片段: asymmetrical, sidelocks"
lying_on_water,661,躺着在水,medium,自动拆词组合，建议校对语序
side-tie_skirt,661,侧边系带裙子,medium,自动拆词组合，建议校对语序
print_scarf,661,印花围巾,medium,自动拆词组合，建议校对语序
green_collar,661,绿色衣领,medium,自动拆词组合，建议校对语序
sweater_tucked_in,661,毛衣塞入在,medium,自动拆词组合，建议校对语序
bc_freedom_(emblem),661,BC自由学园（徽章）,medium,作品专属徽章
square_neckline,660,square领口,medium,自动拆词；需校对未知片段: square
mini_witch_hat,659,迷你女巫帽子,medium,自动拆词组合，建议校对语序
holding_key,659,拿着钥匙,medium,自动拆词组合，建议校对语序
baking,658,烘焙,high,
on_stool,658,在凳子,medium,自动拆词组合，建议校对语序
oar,658,桨,medium,自动拆词组合，建议校对语序
nipple_jewelry,658,乳头饰品,medium,自动拆词组合，建议校对语序
holding_torch,658,拿着火把,medium,自动拆词组合，建议校对语序
holding_plectrum,657,拿着拨片,medium,自动拆词组合，建议校对语序
jug_(bottle),657,jug（瓶）,low,自动拆词；需校对未知片段: jug
white_tube_top,657,白色筒状上装,medium,自动拆词组合，建议校对语序
unworn_hair_ornament,656,未穿戴头发饰品,medium,自动拆词组合，建议校对语序
