tag,count,zh_name,confidence,note
index_fingers_raised,817,index手指raised,low,"自动拆词；需校对未知片段: index, raised"
qingxin_flower,817,qingxin花,medium,自动拆词；需校对未知片段: qingxin
censored_text,816,censored文字,medium,自动拆词；需校对未知片段: censored
hair_between_breasts,815,头发之间乳房,medium,自动拆词组合，建议校对语序
pelvic_curtain_lift,815,pelviccurtain掀起,low,"自动拆词；需校对未知片段: pelvic, curtain"
toilet_stall,814,toilet摊位,medium,自动拆词；需校对未知片段: toilet
alternate_hair_ornament,814,替换头发饰品,medium,自动拆词组合，建议校对语序
jungle,813,jungle,low,自动拆词；需校对未知片段: jungle
food_bite,813,食物bite,medium,自动拆词；需校对未知片段: bite
unworn_necktie,813,未穿戴领带,medium,自动拆词组合，建议校对语序
mutual_hug,812,mutualhug,low,"自动拆词；需校对未知片段: mutual, hug"
2007,812,2007,medium,自动拆词组合，建议校对语序
lying_on_lap,812,躺着在lap,medium,自动拆词；需校对未知片段: lap
multiple_torii,811,多个torii,medium,自动拆词；需校对未知片段: torii
brown_neckerchief,811,棕色领巾,medium,自动拆词组合，建议校对语序
hand_on_floor,811,手在地板,medium,自动拆词组合，建议校对语序
red_suit,810,红色套装,medium,自动拆词组合，建议校对语序
red_robe,810,红色长袍,medium,自动拆词组合，建议校对语序
strapless_bottom,809,strapless下装,medium,自动拆词；需校对未知片段: strapless
wing_brooch,809,翅膀胸针,medium,自动拆词组合，建议校对语序
diagonal-striped_bowtie,809,对角条纹领结,medium,自动拆词组合，建议校对语序
licking_ear,808,舔耳朵,medium,自动拆词组合，建议校对语序
miku_day,808,miku日,medium,自动拆词；需校对未知片段: miku
holding_drumsticks,808,拿着drumsticks,medium,自动拆词；需校对未知片段: drumsticks
flower_in_mouth,807,花在嘴,medium,自动拆词组合，建议校对语序
dorsiflexion,807,dorsiflexion,low,自动拆词；需校对未知片段: dorsiflexion
braiding_hair,807,braiding头发,medium,自动拆词；需校对未知片段: braiding
aqua_kimono,807,水色和服,medium,自动拆词组合，建议校对语序
hexagon_hair_ornament,807,hexagon头发饰品,medium,自动拆词；需校对未知片段: hexagon
vertical-striped_kimono,806,竖向条纹和服,medium,自动拆词组合，建议校对语序
stitched_arm,806,stitched手臂,medium,自动拆词；需校对未知片段: stitched
pink_sash,805,粉色腰带,medium,自动拆词组合，建议校对语序
cuff_links,805,cufflinks,low,"自动拆词；需校对未知片段: cuff, links"
determined,805,determined,low,自动拆词；需校对未知片段: determined
checkered_dress,805,棋盘格连衣裙,medium,自动拆词组合，建议校对语序
ornate_border,805,ornate边框,medium,自动拆词；需校对未知片段: ornate
tri_braids,805,tribraids,low,"自动拆词；需校对未知片段: tri, braids"
animal_ear_hairband,805,动物耳朵发带,medium,自动拆词组合，建议校对语序
pastry_bag,804,pastry包,medium,自动拆词；需校对未知片段: pastry
nyan,804,nyan,low,自动拆词；需校对未知片段: nyan
measuring,804,测量,medium,自动拆词组合，建议校对语序
standard_bearer,804,standardbearer,low,"自动拆词；需校对未知片段: standard, bearer"
folder,803,folder,low,自动拆词；需校对未知片段: folder
roasted_sweet_potato,803,roastedsweetpotato,low,"自动拆词；需校对未知片段: roasted, sweet, potato"
<|>_<|>,803,<|><|>,low,"自动拆词；需校对未知片段: <|>, <|>"
grey_bowtie,803,灰色领结,medium,自动拆词组合，建议校对语序
flying_teardrops,802,飞起teardrops,medium,自动拆词；需校对未知片段: teardrops
soft_serve,802,softserve,low,"自动拆词；需校对未知片段: soft, serve"
clothed_male_nude_male,802,clothed男性裸体男性,medium,自动拆词；需校对未知片段: clothed
temple,802,temple,low,自动拆词；需校对未知片段: temple
4others,802,4others,low,自动拆词；需校对未知片段: 4others
toe_cleavage,802,toe乳沟,medium,自动拆词；需校对未知片段: toe
antique_phone,801,antiquephone,low,"自动拆词；需校对未知片段: antique, phone"
yellow_camisole,801,黄色吊带背心,medium,自动拆词组合，建议校对语序
penis_over_eyes,800,阴茎覆在眼睛,medium,自动拆词组合，建议校对语序
bamboo_shoot,799,bambooshoot,low,"自动拆词；需校对未知片段: bamboo, shoot"
pointing_forward,799,pointingforward,low,"自动拆词；需校对未知片段: pointing, forward"
solid_circle_pupils,798,solidcircle瞳孔,low,"自动拆词；需校对未知片段: solid, circle"
prank,798,prank,low,自动拆词；需校对未知片段: prank
loaded_interior,798,loadedinterior,low,"自动拆词；需校对未知片段: loaded, interior"
cat_mask,798,猫面具,medium,自动拆词组合，建议校对语序
penis_to_breast,797,阴茎乳房,medium,自动拆词组合，建议校对语序
mannequin,797,mannequin,low,自动拆词；需校对未知片段: mannequin
pink_gemstone,796,粉色宝石,medium,自动拆词组合，建议校对语序
crotch_zipper,795,crotchzipper,low,"自动拆词；需校对未知片段: crotch, zipper"
shippou_(pattern),795,shippou（pattern）,low,自动拆词；需校对未知片段: shippou
blob,795,blob,low,自动拆词；需校对未知片段: blob
medieval,795,medieval,low,自动拆词；需校对未知片段: medieval
shirt_overhang,795,衬衫overhang,medium,自动拆词；需校对未知片段: overhang
anemone_(flower),794,anemone（花）,low,自动拆词；需校对未知片段: anemone
incoming_hug,794,incominghug,low,"自动拆词；需校对未知片段: incoming, hug"
igote,794,igote,low,自动拆词；需校对未知片段: igote
projectile_lactation,793,projectilelactation,low,"自动拆词；需校对未知片段: projectile, lactation"
carapace,792,carapace,low,自动拆词；需校对未知片段: carapace
spoken_food,791,spoken食物,medium,自动拆词；需校对未知片段: spoken
stuffed_dog,790,填充狗,medium,自动拆词组合，建议校对语序
animal_on_hand,790,动物在手,medium,自动拆词组合，建议校对语序
holding_shirt,789,拿着衬衫,medium,自动拆词组合，建议校对语序
unworn_shorts,788,未穿戴短裤,medium,自动拆词组合，建议校对语序
prison,788,prison,low,自动拆词；需校对未知片段: prison
casino,788,casino,low,自动拆词；需校对未知片段: casino
curly_eyebrows,788,curly眉毛,medium,自动拆词；需校对未知片段: curly
riding_bicycle,787,骑乘bicycle,medium,自动拆词；需校对未知片段: bicycle
star-shaped_eyewear,787,星星形眼镜,medium,自动拆词组合，建议校对语序
white_stripes,786,白色stripes,medium,自动拆词；需校对未知片段: stripes
chikan,786,chikan,low,自动拆词；需校对未知片段: chikan
clothes_pin,786,服装pin,medium,自动拆词；需校对未知片段: pin
kuji-in,785,kuji在,medium,自动拆词；需校对未知片段: kuji
cauldron,785,cauldron,low,自动拆词；需校对未知片段: cauldron
holed_coin,785,holed硬币,medium,自动拆词；需校对未知片段: holed
cat_on_shoulder,784,猫在肩,medium,自动拆词组合，建议校对语序
storm,784,storm,low,自动拆词；需校对未知片段: storm
self-harm,784,自己harm,medium,自动拆词；需校对未知片段: harm
finger_to_another's_mouth,783,手指他人的嘴,medium,自动拆词组合，建议校对语序
sky_print,783,天空印花,medium,自动拆词组合，建议校对语序
orange_headband,783,橙色headband,medium,自动拆词；需校对未知片段: headband
scouter,783,scouter,low,自动拆词；需校对未知片段: scouter
sainan_high_school_uniform,783,sainanhigh学校制服,low,"自动拆词；需校对未知片段: sainan, high"
intestines,782,intestines,low,自动拆词；需校对未知片段: intestines
ashtray,782,ashtray,low,自动拆词；需校对未知片段: ashtray
brown_flower,781,棕色花,medium,自动拆词组合，建议校对语序
handprint,781,handprint,low,自动拆词；需校对未知片段: handprint
holding_cake,781,拿着cake,medium,自动拆词；需校对未知片段: cake
stakes_of_purgatory,781,炼狱七桩,medium,作品专属名词
cargo_pants,780,cargo裤子,medium,自动拆词；需校对未知片段: cargo
heart_(organ),780,心形（器官）,medium,自动拆词组合，建议校对语序
shimokitazawa_high_school_uniform,780,shimokitazawahigh学校制服,low,"自动拆词；需校对未知片段: shimokitazawa, high"
hands_on_another's_chest,779,双手在他人的胸部,medium,自动拆词组合，建议校对语序
carrying_bag,779,carrying包,medium,自动拆词；需校对未知片段: carrying
removing_jacket,779,removing夹克,medium,自动拆词；需校对未知片段: removing
frilled_umbrella,778,荷叶边伞,medium,自动拆词组合，建议校对语序
nail_bat,778,nail蝙蝠,medium,自动拆词；需校对未知片段: nail
scratching_head,778,scratching头,medium,自动拆词；需校对未知片段: scratching
chuunibyou,778,chuunibyou,low,自动拆词；需校对未知片段: chuunibyou
