tag,count,zh_name,confidence,note
jacket_partially_removed,4130,夹克部分removed,medium,自动拆词；需校对未知片段: removed
asymmetrical_footwear,4124,asymmetrical鞋类,medium,自动拆词；需校对未知片段: asymmetrical
green_gemstone,4113,绿色宝石,medium,自动拆词组合，建议校对语序
contrail,4066,contrail,low,自动拆词；需校对未知片段: contrail
on_grass,4060,在grass,medium,自动拆词；需校对未知片段: grass
seagull,4058,seagull,low,自动拆词；需校对未知片段: seagull
unworn_bra,4053,未穿戴bra,medium,自动拆词；需校对未知片段: bra
holding_another's_arm,4047,拿着他人的手臂,medium,自动拆词组合，建议校对语序
milestone_celebration,4045,milestonecelebration,low,"自动拆词；需校对未知片段: milestone, celebration"
blue_pantyhose,4041,蓝色连裤袜,medium,自动拆词组合，建议校对语序
animal_feet,4030,动物脚,medium,自动拆词组合，建议校对语序
two-tone_skirt,4029,两个tone裙子,medium,自动拆词；需校对未知片段: tone
wing_hair_ornament,4026,翅膀头发饰品,medium,自动拆词组合，建议校对语序
cowlick,4025,cowlick,low,自动拆词；需校对未知片段: cowlick
median_furrow,4016,medianfurrow,low,"自动拆词；需校对未知片段: median, furrow"
tail_through_clothes,3990,尾巴视服装,medium,自动拆词组合，建议校对语序
presenting_armpit,3976,presentingarmpit,low,"自动拆词；需校对未知片段: presenting, armpit"
fairy_(sao),3962,fairy（sao）,low,自动拆词；需校对未知片段: fairy
alternate_universe,3961,替换universe,medium,自动拆词；需校对未知片段: universe
pokephilia,3955,pokephilia,low,自动拆词；需校对未知片段: pokephilia
gloved_handjob,3954,glovedhandjob,low,"自动拆词；需校对未知片段: gloved, handjob"
banner,3926,banner,low,自动拆词；需校对未知片段: banner
obiage,3923,obiage,low,自动拆词；需校对未知片段: obiage
frilled_one-piece_swimsuit,3923,荷叶边一个件泳装,medium,自动拆词组合，建议校对语序
braided_hair_rings,3917,braided头发rings,low,"自动拆词；需校对未知片段: braided, rings"
non-humanoid_robot,3917,nonhumanoid机器人,low,"自动拆词；需校对未知片段: non, humanoid"
rectangular_eyewear,3910,rectangular眼镜,medium,自动拆词；需校对未知片段: rectangular
aqua_bowtie,3895,水色领结,medium,自动拆词组合，建议校对语序
american_flag_legwear,3867,american旗帜腿部穿着,medium,自动拆词；需校对未知片段: american
ejaculating_while_penetrated,3841,ejaculatingwhilepenetrated,low,"自动拆词；需校对未知片段: ejaculating, while, penetrated"
ear_ribbon,3837,耳朵丝带,medium,自动拆词组合，建议校对语序
barbell_piercing,3836,barbell穿孔,medium,自动拆词；需校对未知片段: barbell
laevatein_(touhou),3820,laevatein（touhou）,low,自动拆词；需校对未知片段: laevatein
layered_clothes,3806,layered服装,medium,自动拆词；需校对未知片段: layered
white_wrist_cuffs,3759,白色手腕袖口,medium,自动拆词组合，建议校对语序
animal_penis,3738,动物阴茎,medium,自动拆词组合，建议校对语序
throwing,3733,throwing,low,自动拆词；需校对未知片段: throwing
bar_(place),3731,bar（place）,low,自动拆词；需校对未知片段: bar
hand_on_another's_arm,3725,手在他人的手臂,medium,自动拆词组合，建议校对语序
chips_(food),3723,chips（食物）,low,自动拆词；需校对未知片段: chips
diagonal-striped_clothes,3718,对角条纹服装,medium,自动拆词组合，建议校对语序
neck_tattoo,3708,脖子纹身,medium,自动拆词组合，建议校对语序
open_dress,3700,打开连衣裙,medium,自动拆词组合，建议校对语序
au_ra,3697,aura,low,"自动拆词；需校对未知片段: au, ra"
weibo_logo,3687,weibo标志,medium,自动拆词；需校对未知片段: weibo
red_eyeliner,3670,红色eyeliner,medium,自动拆词；需校对未知片段: eyeliner
hand_on_another's_back,3665,手在他人的背后,medium,自动拆词组合，建议校对语序
holding_drink,3664,拿着饮料,medium,自动拆词组合，建议校对语序
wiffle_gag,3659,wiffle口球,medium,自动拆词；需校对未知片段: wiffle
american_flag_dress,3609,american旗帜连衣裙,medium,自动拆词；需校对未知片段: american
diamond_button,3606,菱形纽扣,medium,自动拆词组合，建议校对语序
print_bowtie,3606,印花领结,medium,自动拆词组合，建议校对语序
okobo,3582,okobo,low,自动拆词；需校对未知片段: okobo
two-tone_swimsuit,3574,两个tone泳装,medium,自动拆词；需校对未知片段: tone
yoga_pants,3570,yoga裤子,medium,自动拆词；需校对未知片段: yoga
yellow_cardigan,3563,黄色开衫,medium,自动拆词组合，建议校对语序
wolf_boy,3561,wolf男孩,medium,自动拆词；需校对未知片段: wolf
doorway,3555,doorway,low,自动拆词；需校对未知片段: doorway
black_robe,3554,黑色长袍,medium,自动拆词组合，建议校对语序
horseshoe_ornament,3554,horseshoe饰品,medium,自动拆词；需校对未知片段: horseshoe
??,3553,??,low,自动拆词；需校对未知片段: ??
rabbit_pose,3550,兔子姿势,medium,自动拆词组合，建议校对语序
sidelighting,3549,sidelighting,low,自动拆词；需校对未知片段: sidelighting
basketball_(object),3549,basketball（物体）,low,自动拆词；需校对未知片段: basketball
hallway,3547,hallway,low,自动拆词；需校对未知片段: hallway
holding_smoking_pipe,3545,拿着smoking管,medium,自动拆词；需校对未知片段: smoking
carrying_person,3529,carrying人物,medium,自动拆词；需校对未知片段: carrying
santa_dress,3520,santa连衣裙,medium,自动拆词；需校对未知片段: santa
high-waist_shorts,3518,high腰短裤,medium,自动拆词；需校对未知片段: high
green_thighhighs,3516,绿色长筒袜,medium,自动拆词组合，建议校对语序
black_mask,3513,黑色面具,medium,自动拆词组合，建议校对语序
rabbit_hood,3509,兔子兜帽,medium,自动拆词组合，建议校对语序
lifting_another's_clothes,3508,lifting他人的服装,medium,自动拆词；需校对未知片段: lifting
excalibur_(fate/stay_night),3507,excalibur（fate/stay_night）,low,自动拆词；需校对未知片段: excalibur
grey_sky,3489,灰色天空,medium,自动拆词组合，建议校对语序
rabbit_print,3487,兔子印花,medium,自动拆词组合，建议校对语序
dragon_print,3477,dragon印花,medium,自动拆词；需校对未知片段: dragon
sleeveless_sweater,3470,sleeveless毛衣,medium,自动拆词；需校对未知片段: sleeveless
stuffed_cat,3469,填充猫,medium,自动拆词组合，建议校对语序
black_lips,3468,黑色嘴唇,medium,自动拆词组合，建议校对语序
grey_socks,3465,灰色袜子,medium,自动拆词组合，建议校对语序
qingdai_guanmao,3461,qingdaiguanmao,low,"自动拆词；需校对未知片段: qingdai, guanmao"
hand_on_another's_hip,3450,手在他人的臀部,medium,自动拆词组合，建议校对语序
fox_boy,3447,fox男孩,medium,自动拆词；需校对未知片段: fox
medal,3444,medal,low,自动拆词；需校对未知片段: medal
animal_ear_piercing,3434,动物耳朵穿孔,medium,自动拆词组合，建议校对语序
shark_hair_ornament,3434,鲨鱼头发饰品,medium,自动拆词组合，建议校对语序
colored_tongue,3433,有色舌头,medium,自动拆词组合，建议校对语序
bird_girl,3431,鸟女孩,medium,自动拆词组合，建议校对语序
flower_pot,3420,花pot,medium,自动拆词；需校对未知片段: pot
gold_earrings,3419,金色耳环,medium,自动拆词组合，建议校对语序
two-tone_bikini,3417,两个tone比基尼,medium,自动拆词；需校对未知片段: tone
tassel_hair_ornament,3413,流苏头发饰品,medium,自动拆词组合，建议校对语序
chained,3411,chained,low,自动拆词；需校对未知片段: chained
in_tree,3410,在树,medium,自动拆词组合，建议校对语序
food_on_head,3405,食物在头,medium,自动拆词组合，建议校对语序
mandarin_collar,3404,mandarin衣领,medium,自动拆词；需校对未知片段: mandarin
feather_hair,3403,羽毛头发,medium,自动拆词组合，建议校对语序
finger_to_cheek,3400,手指脸颊,medium,自动拆词组合，建议校对语序
2020,3391,2020,medium,自动拆词组合，建议校对语序
scene_reference,3380,scene引用,medium,自动拆词；需校对未知片段: scene
grey_horns,3371,灰色角,medium,自动拆词组合，建议校对语序
plum_blossoms,3370,plumblossoms,low,"自动拆词；需校对未知片段: plum, blossoms"
red_pantyhose,3360,红色连裤袜,medium,自动拆词组合，建议校对语序
white_cloak,3357,白色斗篷,medium,自动拆词组合，建议校对语序
greyscale_with_colored_background,3354,greyscale有色背景,medium,自动拆词；需校对未知片段: greyscale
yellow_pupils,3351,黄色瞳孔,medium,自动拆词组合，建议校对语序
drill_sidelocks,3347,drillsidelocks,low,"自动拆词；需校对未知片段: drill, sidelocks"
winged_hat,3331,winged帽子,medium,自动拆词；需校对未知片段: winged
licking_finger,3330,舔手指,medium,自动拆词组合，建议校对语序
obliques,3323,obliques,low,自动拆词；需校对未知片段: obliques
cross_scar,3310,十字伤疤,medium,自动拆词组合，建议校对语序
twitter_logo,3307,twitter标志,medium,自动拆词；需校对未知片段: twitter
see-through_dress,3306,透视连衣裙,medium,自动拆词组合，建议校对语序
eye_mask,3303,眼面具,medium,自动拆词组合，建议校对语序
holding_controller,3297,拿着controller,medium,自动拆词；需校对未知片段: controller
parted_hair,3271,parted头发,medium,自动拆词；需校对未知片段: parted
squirrel_girl,3270,squirrel女孩,medium,自动拆词；需校对未知片段: squirrel
